,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
876,0.706519021,0.287323294,0.515884884,0.832827306,0.673971203,0.320184994,0.675371763,0.363992073,0.722410394,0.497323479,0.823173093,0.527519051,0.557448513,0.704649107,0.415530354,0.518065566,0.585600148,0.596267982,0.491783073,0.509324427,0.278716216,0.417699124,0.340118612,0.365043808,0.380542813,0.471090754,rock
877,0.493143052,0.337031502,0.383498266,0.657033275,0.438189838,0.189209542,0.64112304,0.447330982,0.627715135,0.491420336,0.764677018,0.431337812,0.614226258,0.634680169,0.468593587,0.6011601,0.65040864,0.601217884,0.686366509,0.471521425,0.391479876,0.384368426,0.377668065,0.514277521,0.472112527,0.319632509,hiphop
878,0.271253724,0.194001882,0.309753693,0.677106145,0.397168278,0.125111946,0.512961407,0.472071032,0.784102201,0.502093236,0.706839476,0.41655575,0.573554787,0.555809175,0.467815577,0.519641044,0.398330613,0.411237906,0.459255191,0.222845131,0.204924607,0.289400846,0.473296378,0.446430203,0.441260461,0.397201852,pop
879,0.54561098,0.49987605,0.426352069,0.608268568,0.441074381,0.272728893,0.769728017,0.422022423,0.471917265,0.53704971,0.726940884,0.442162823,0.63660626,0.556370219,0.538783016,0.36555076,0.546404826,0.573986139,0.561019452,0.467397014,0.394613379,0.503264675,0.314015447,0.449569102,0.531427652,0.703769929,hiphop
880,0.313991626,0.252485704,0.267953871,0.466792218,0.308001262,0.16151382,0.576036854,0.536065359,0.536649789,0.590536884,0.649481857,0.432008407,0.58827673,0.503780169,0.493734918,0.165159998,0.541630308,0.041658287,0.365570506,0.309714829,0.353241548,0.264697033,0.189223655,0.19328191,0.294164191,0.254261446,alternative
881,0.60115053,0.440761239,0.487510189,0.737477646,0.578198207,0.246213896,0.768492441,0.318833442,0.566154922,0.637547465,0.737939811,0.484227389,0.674559515,0.700804359,0.579711534,0.528594397,0.760509167,0.653507034,0.667211291,0.615549301,0.530577272,0.54018149,0.56069284,0.59247609,0.436220202,0.514836751,folk
882,0.517838079,0.39426685,0.569953957,0.718044723,0.62343168,0.406997002,0.787711308,0.313083551,0.46771537,0.573411971,0.703082303,0.384677802,0.605077749,0.656068405,0.559388831,0.367333423,0.633979934,0.519261747,0.584405806,0.488121191,0.385520156,0.47961437,0.534462851,0.52512334,0.538085386,0.460922571,hiphop
883,0.467169413,0.281903088,0.598972464,0.860292061,0.732190263,0.326235638,0.676353824,0.316287079,0.716071403,0.496934654,0.698156924,0.294468965,0.604155347,0.663863402,0.660565155,0.547640323,0.563079538,0.507679059,0.575761691,0.481709729,0.470392581,0.653585827,0.606609246,0.715752068,0.668144769,0.829195166,jazz
884,0.282769491,0.112224187,0.315103432,0.517680348,0.334925949,0.175896346,0.395542448,0.454418288,0.593965375,0.566475989,0.828913492,0.351876128,0.53656074,0.492604991,0.385562856,0.254096542,0.461091657,0.353649534,0.550914314,0.3086569,0.251754275,0.263067204,0.276367019,0.330524446,0.317294088,0.306842357,pop
885,0.503047503,0.484041209,0.373441043,0.593253732,0.431683325,0.271289748,0.740159362,0.495755182,0.600202402,0.595399465,0.612295036,0.413519584,0.622187444,0.538097054,0.289257234,0.387212594,0.397406813,0.427848306,0.530358604,0.340408741,0.272803227,0.360012417,0.350364226,0.43348278,0.356164357,0.255243798,folk
886,0.522122913,0.153319862,0.345067806,0.616223363,0.420934029,0.190131842,0.498023556,0.469222888,0.631691049,0.425284162,0.641338075,0.574928369,0.585925467,0.533721218,0.413919349,0.353494442,0.692210799,0.587592299,0.732853671,0.543983568,0.407449981,0.416725353,0.550040795,0.522525332,0.464314874,0.473263355,electronic
887,0.60439723,0.44413361,0.671835039,0.856899347,0.767583364,0.427376704,0.775264009,0.214708404,0.557073475,0.575230905,0.880594575,0.548529056,0.869653582,0.63260709,0.652938329,0.629552734,0.566194237,0.610411646,0.741980359,0.528212687,0.316523681,0.424195879,0.489621282,0.417818168,0.443543282,0.673870238,folk
888,0.523713543,0.458318658,0.601617287,0.767792879,0.671892685,0.399467117,0.814860802,0.270528134,0.555500153,0.596387399,0.655602959,0.538316497,0.535039163,0.593119376,0.528205963,0.382349816,0.66772598,0.407582499,0.57565445,0.417664768,0.303086385,0.346267677,0.314699406,0.476740792,0.304491572,0.397975624,alternative
889,0.47416527,0.51536792,0.554655723,0.735259535,0.636039979,0.420648817,0.875942095,0.330331301,0.462851941,0.452378997,0.674359893,0.464029259,0.576521107,0.663202479,0.514764381,0.473735395,0.645515153,0.464226469,0.562424216,0.473119191,0.254973439,0.407823837,0.428243616,0.421669707,0.460985101,0.676579308,rock
890,0.193560364,0.243554787,0.195331352,0.416940322,0.193744555,0.13067248,0.462629875,0.650672789,0.607054933,0.421631418,0.852106753,0.099873291,0.719743707,0.650515878,0.144641431,0.563153359,0.40028777,0.229548194,0.564745389,0.40974324,0.36799221,0.657928063,0.605525683,0.455363302,0.576194016,0.460837463,jazz
891,0.503270807,0.397851443,0.590823109,0.89271934,0.767525055,0.295933419,0.750511279,0.279860421,0.716207766,0.619219553,0.82170883,0.434605353,0.680939993,0.660947472,0.509724546,0.498370627,0.638901509,0.665901457,0.541249598,0.40656104,0.350801318,0.406518814,0.319448425,0.419020617,0.426757098,0.366816222,alternative
892,0.42751048,0.413700734,0.475875639,0.769558206,0.580105229,0.263251931,0.789003283,0.366449285,0.589053562,0.534252084,0.783882787,0.331412379,0.5675593,0.502666441,0.637920501,0.422419015,0.520174582,0.482021427,0.638173482,0.418720288,0.240980297,0.483000136,0.406290544,0.470069027,0.546591713,0.593845656,jazz
893,0.4407125,0.42402827,0.198526327,0.444013289,0.232910541,0.10236189,0.597865133,0.596399802,0.555907671,0.598286522,0.864217545,0.540841547,0.892436748,0.620764996,0.479784212,0.587340202,0.62552085,0.473573188,0.566823444,0.179205005,0.274541217,0.569063319,0.689991037,0.454013306,0.383480645,0.744704429,alternative
894,0.565568891,0.664935006,0.445721373,0.559026386,0.445238275,0.391660985,0.907643281,0.431303552,0.3037141,0.519329808,0.676680672,0.377091386,0.643888948,0.573994063,0.550792283,0.586411869,0.705252723,0.474362668,0.580744816,0.594505398,0.314427409,0.417140504,0.564196082,0.550220053,0.487679131,0.595420957,rock
895,0.428815133,0.119445394,0.490426511,0.721620507,0.582025971,0.308310947,0.589622992,0.355036748,0.535457765,0.479309715,0.591911034,0.369353189,0.571674243,0.454657775,0.381463322,0.322218845,0.456371567,0.265052693,0.472924615,0.3293032,0.148865462,0.252820767,0.363344602,0.37928355,0.365772211,0.5656341,jazz
896,0.474120019,0.364102263,0.549670518,0.788008482,0.645033167,0.293184339,0.723009424,0.285866098,0.592408894,0.59719866,0.70726276,0.398421746,0.751952698,0.610386467,0.72864592,0.54699306,0.587965711,0.6168327,0.606896364,0.450765275,0.322371731,0.293344315,0.531373837,0.625191446,0.454917828,0.602331714,blues
897,0.465232746,0.189633911,0.488255616,0.741783544,0.590216564,0.278160214,0.657953169,0.329886039,0.563775319,0.605487668,0.746392174,0.449995632,0.601230631,0.575572564,0.55149897,0.418954617,0.617038959,0.621896768,0.606670743,0.484895035,0.336070314,0.345872182,0.320705989,0.514420228,0.560135577,0.522269195,folk
898,0.386849826,0.13748121,0.207986735,0.475112055,0.239547391,0.079638567,0.46473506,0.510903853,0.541853526,0.590484912,0.712715052,0.565127666,0.819600441,0.670774278,0.687898607,0.388778852,0.702890185,0.335769999,0.628479794,0.417090051,0.353790555,0.055292488,0.285661455,0.199311763,0.285465675,0.390150689,folk
899,0.401376084,0.177478588,0.295649293,0.54208911,0.319474265,0.18117618,0.502934098,0.520252731,0.679774127,0.565016344,0.773041977,0.57177109,0.748141858,0.511726786,0.660972032,0.352932982,0.553036096,0.46035112,0.429206346,0.585659606,0.3023359,0.437991744,0.616226818,0.473921102,0.49021733,0.524110627,pop
900,0.683455118,0.45641459,0.405961263,0.671517748,0.492594854,0.193313108,0.792901239,0.445049104,0.525675224,0.499594156,0.663849561,0.467229157,0.647027941,0.668328101,0.590510049,0.549370515,0.615469483,0.594457535,0.721125723,0.554763498,0.39270521,0.493248988,0.491925591,0.513747434,0.485597929,0.611225314,alternative
901,0.547834228,0.398142806,0.693819276,0.882241251,0.807016882,0.43482639,0.788911602,0.229351331,0.683754473,0.594110996,0.724489842,0.529571774,0.566695451,0.648911223,0.361301373,0.675805815,0.744047311,0.527497665,0.692457792,0.529858194,0.292691397,0.356028706,0.392580818,0.433842183,0.511649466,0.624350617,folk
902,0.355690009,0.128289961,0.478026583,0.729551067,0.558102444,0.259928087,0.578530022,0.359224245,0.581906449,0.557560617,0.663085881,0.304244274,0.751342035,0.555085133,0.484752169,0.529197675,0.496660647,0.508792021,0.464409992,0.511230909,0.347861849,0.479874487,0.480964,0.543502246,0.51853206,0.470471128,hiphop
903,0.277554301,0.218917118,0.278482826,0.535216447,0.334167941,0.115060218,0.531950998,0.480599763,0.585423873,0.565029502,0.644120753,0.458978022,0.618860236,0.496302199,0.462402785,0.343770839,0.673088571,0.585264515,0.700110629,0.356553202,0.152265417,0.204435417,0.575153941,0.392728322,0.159538503,0.222623952,jazz
904,0.574888579,0.188980634,0.280808217,0.685429126,0.382608368,0.087137264,0.443737627,0.455810759,0.943436107,0.580686438,0.815056646,0.58914452,0.734074974,0.589364953,0.643838314,0.509379563,0.666548507,0.544492913,0.639367723,0.487181263,0.367729978,0.407045405,0.487245493,0.397838614,0.452054498,0.621031399,jazz
905,0.500457749,0.385520822,0.379149118,0.708731554,0.487631794,0.161460353,0.677145394,0.442951714,0.6578046,0.513735819,0.775345798,0.358405805,0.612463192,0.782668434,0.376286947,0.512469305,0.69349522,0.320151047,0.745028467,0.461813486,0.392185982,0.530564509,0.467075737,0.369681543,0.536039135,0.539374726,blues
906,0.635987451,0.213753781,0.568849959,0.862873135,0.72435295,0.209834297,0.579820308,0.226490655,0.689389615,0.665285258,0.777177422,0.507895444,0.716397983,0.62665843,0.656840407,0.475437481,0.849548549,0.681016558,0.710996834,0.536838393,0.383136839,0.395825522,0.451836759,0.4461187,0.388311993,0.528522916,hiphop
907,0.485425533,0.339154416,0.532746708,0.757617379,0.622193487,0.365123708,0.769387382,0.352413137,0.536643831,0.384308576,0.622994541,0.44554331,0.597128153,0.610612314,0.483152072,0.424621161,0.698997161,0.593144658,0.645705529,0.57739564,0.394783326,0.533965931,0.399461983,0.46777541,0.426653918,0.531710309,folk
908,0.632092525,0.143419783,0.694438967,0.894694689,0.813547405,0.318941894,0.556030921,0.178153265,0.683792892,0.564368749,0.703091804,0.652735062,0.631179061,0.716061963,0.713193535,0.536043759,0.713574913,0.66832729,0.628273054,0.446683675,0.33324316,0.389362711,0.528604437,0.387203047,0.421009008,0.434421569,jazz
909,0.564635353,0.263255863,0.460437965,0.599121387,0.478422522,0.362722167,0.711824147,0.358596705,0.388288301,0.690573886,0.689163486,0.415956726,0.777763695,0.674831347,0.7337911,0.515795294,0.721947693,0.484173437,0.622175985,0.311287043,0.261214842,0.407019854,0.218223363,0.610758911,0.371900007,0.58856075,blues
910,0.350187398,0.682425199,0.455707232,0.770923479,0.599768825,0.210409066,0.790878257,0.314725599,0.687833393,0.689514441,0.773457346,0.610602359,0.748562371,0.664915998,0.388938337,0.238538474,0.647070986,0.552129847,0.531687847,0.409042778,0.272899432,0.29047101,0.475611013,0.616631176,0.580704964,0.409906313,alternative
911,0.631604438,0.373383642,0.731455938,0.882998666,0.816527985,0.504457781,0.761049566,0.234243526,0.608623675,0.387329478,0.722492131,0.401007476,0.519274242,0.600495267,0.414639965,0.39663658,0.615805944,0.527782909,0.670070984,0.566457221,0.395798207,0.499118179,0.44759973,0.517174075,0.44503846,0.484558678,hiphop
912,0.511154763,0.389378132,0.606276852,0.770714068,0.659208929,0.435316499,0.77499991,0.272618357,0.546854424,0.572909105,0.729324264,0.471616726,0.744480501,0.688328196,0.680304721,0.528429469,0.660132673,0.507891425,0.509110533,0.467260827,0.253837794,0.400856529,0.381122736,0.590720862,0.622955347,0.653442564,rock
913,0.492746131,0.336024965,0.471219632,0.712952057,0.547366869,0.308587191,0.771865694,0.396085996,0.513714014,0.486444786,0.699597672,0.415193162,0.639776814,0.59164278,0.480291014,0.459596231,0.466730187,0.451633524,0.527065996,0.413485471,0.353733954,0.388090849,0.458516521,0.451952224,0.37594872,0.576439005,folk
914,0.227320469,0.12464001,0.396558409,0.685002854,0.480658814,0.191308106,0.487234445,0.456217895,0.59370173,0.386291084,0.66339211,0.052939158,0.555082838,0.311410391,0.423837365,0.413591289,0.350517846,0.316498944,0.381097252,0.280379734,0.099604387,0.129552256,0.169672599,0.329736205,0.550903641,0.699997218,pop
915,0.406714394,0.387365156,0.523559191,0.786051144,0.652253099,0.288804533,0.726756178,0.340159378,0.625587376,0.508225269,0.73607293,0.469563933,0.649315052,0.736737014,0.693681692,0.366298573,0.490574876,0.380101048,0.628758512,0.564103157,0.482048797,0.526884412,0.47736448,0.507053805,0.37716,0.428747379,blues
916,0.340621228,0.170484866,0.083016841,0.279060663,0.081755009,0.040933175,0.281026676,0.621110946,0.939729664,0.671805381,0.855642638,0.581612792,0.736667497,0.510707588,0.489317672,0.257261799,0.535085482,0.349903854,0.505218118,0.377534341,0.312407669,0.456124301,0.504251582,0.408080971,0.581476408,0.707619734,jazz
917,0.517965484,0.564569947,0.59778481,0.73774369,0.631200395,0.43091887,0.881173084,0.275714121,0.478240746,0.629508508,0.665039075,0.500639112,0.675894665,0.5079751,0.633810004,0.432761698,0.583021566,0.736280715,0.678226915,0.541765379,0.389953749,0.555891214,0.420623973,0.477941492,0.567467107,0.590716962,rock
918,0.301238723,0.271415804,0.354917266,0.637628864,0.444253895,0.197871139,0.654927322,0.43992201,0.60127726,0.555635339,0.579327042,0.341826283,0.524424463,0.461520733,0.518762427,0.527825118,0.746607078,0.70884557,0.710122267,0.608559451,0.418103097,0.465802353,0.414508018,0.403444163,0.425229826,0.546921098,jazz
919,0.434654003,0.508227701,0.634843331,0.841626039,0.729130796,0.358921578,0.830144275,0.256896373,0.5598955,0.55264778,0.760679641,0.500874979,0.742795179,0.564816753,0.76101049,0.617344005,0.656655504,0.61956583,0.630469466,0.472247327,0.344233341,0.487390094,0.523397253,0.615746423,0.564924203,0.663858672,pop
920,0.473793422,0.284844556,0.350667733,0.681101718,0.442322863,0.104389168,0.575423087,0.372774098,0.674532532,0.619337939,0.744502831,0.524101303,0.723882918,0.654856064,0.633265795,0.569159601,0.742244564,0.521453164,0.662454029,0.490864084,0.383276838,0.408327361,0.385578367,0.452090219,0.471863717,0.531971994,jazz
921,0.205969716,0.156509828,0.254188611,0.639973048,0.276381048,0.051363625,0.412599579,0.440432989,0.692072639,0.550060095,0.910251359,0.469893825,0.929710502,0.682157667,0.447949997,0.042526941,0.593304583,0.379140459,0.126823326,0.528632982,0.207726104,0.047391847,0.378865747,0.418401828,0.230710028,0.125218528,folk
922,0.565161205,0.325539147,0.872267253,0.900673095,0.911608141,0.630157859,0.720899559,0.076522587,0.579376709,0.460104284,0.667539704,0.350623928,0.710029263,0.67621829,0.24384775,0.605237942,0.52369982,0.773499235,0.663478271,0.637258732,0.505170953,0.655147861,0.479039493,0.518905018,0.403401263,0.459292096,hiphop
923,0.640715551,0.184824102,0.50174428,0.846703245,0.644045357,0.159473175,0.493301236,0.344347898,0.934253112,0.504732575,0.827270333,0.687502218,0.687055872,0.612911454,0.502980484,0.459263987,0.658090982,0.584718812,0.613737296,0.659419147,0.451505808,0.589671679,0.598335185,0.526097957,0.415470666,0.575418752,electronic
924,0.54634636,0.488097989,0.405107499,0.719320977,0.52350851,0.20207718,0.685824814,0.43778773,0.681878968,0.50764613,0.834715203,0.565068471,0.733972954,0.689357184,0.596017054,0.47344153,0.646789665,0.62375787,0.623525876,0.587031134,0.4103699,0.577779167,0.597852965,0.656051582,0.520230125,0.647091461,jazz
925,0.357233776,0.437371888,0.491209924,0.775002083,0.590185695,0.274274969,0.793805895,0.380232775,0.577842347,0.456693551,0.71534667,0.372471829,0.607638297,0.483402787,0.475178684,0.421352015,0.681303857,0.440000726,0.587255164,0.467683623,0.501816122,0.237478307,0.278504657,0.495862894,0.435327418,0.591614309,pop
926,0.582777274,0.34770434,0.418648888,0.766487098,0.545175165,0.161954918,0.684599643,0.425071089,0.693929218,0.466440629,0.740067926,0.494666111,0.793367655,0.654096899,0.767382292,0.513993747,0.702701732,0.485285435,0.626556536,0.43900854,0.278172454,0.296200643,0.454100317,0.486014191,0.598742646,0.627045245,alternative
927,0.412874468,0.45019724,0.418396899,0.683950653,0.483670264,0.239174121,0.773992372,0.467929498,0.537453135,0.38303798,0.635495134,0.294477027,0.599654413,0.528321783,0.524825998,0.342449018,0.498312762,0.359447018,0.437403385,0.405095792,0.268077465,0.467211608,0.508197027,0.532754771,0.544908763,0.628531861,pop
928,0.59019502,0.206327927,0.284834044,0.568321953,0.361332721,0.129808099,0.525402172,0.513216757,0.680497323,0.55659001,0.690480126,0.459897477,0.563315587,0.565242741,0.575390283,0.445783699,0.637295214,0.489528735,0.660398852,0.494513616,0.383851731,0.410014207,0.511990094,0.40177617,0.493146542,0.591262009,jazz
929,0.476564608,0.330294318,0.430787435,0.738219002,0.548361538,0.198842447,0.700356438,0.417144326,0.656369392,0.484375309,0.632028093,0.558693118,0.645099736,0.45059758,0.454346535,0.268259123,0.65408766,0.508258422,0.43849268,0.416947694,0.315176659,0.458925885,0.333503496,0.375997595,0.30794306,0.401776623,alternative
930,0.502470814,0.57516544,0.653479056,0.864189886,0.777595231,0.436907134,0.892256382,0.263391863,0.568671051,0.527768289,0.760575974,0.515947563,0.588332632,0.545732903,0.620104596,0.430946292,0.572424598,0.451360447,0.654934399,0.496474371,0.419640464,0.502274027,0.429337459,0.390294746,0.354386095,0.449996851,rock
931,0.140763572,0.267630642,0.53231314,0.596142835,0.508670778,0.47112133,0.5309975,0.250465635,0.415953986,0.4970513,0.648800236,0.276886441,0.721545601,0.288862038,0.584211197,0.702549176,0,0.410826312,0.234498964,0.532875335,0.270914844,0.528852922,0.742347832,0.563081344,0.401858734,0.208800546,jazz
